Longitude,Latitude,Location,Crime type,Last outcome category
-0.021674,51.50518,On or near Supermarket,Shoplifting,Under investigation
-0.021674,51.50518,On or near Supermarket,Shoplifting,Under investigation
-0.021674,51.50518,On or near Supermarket,Shoplifting,Under investigation
0.003616,51.631565,On or near Supermarket,Shoplifting,Under investigation
-0.017197,51.617179,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.017197,51.617179,On or near Supermarket,Shoplifting,Under investigation
-0.017293,51.608027,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Local resolution
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.028679,51.582554,On or near Supermarket,Shoplifting,Under investigation
-0.024725,51.582865,On or near Supermarket,Shoplifting,Under investigation
0.013825,51.57167,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Offender given penalty notice
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Under investigation
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Under investigation
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.009208,51.556434,On or near Supermarket,Shoplifting,Local resolution
-0.152929,51.474579,On or near Supermarket,Shoplifting,Under investigation
-0.166379,51.460204,On or near Supermarket,Shoplifting,Under investigation
-0.166379,51.460204,On or near Supermarket,Shoplifting,Under investigation
-0.166379,51.460204,On or near Supermarket,Shoplifting,Under investigation
-0.166379,51.460204,On or near Supermarket,Shoplifting,Under investigation
-0.168067,51.462623,On or near Supermarket,Shoplifting,Under investigation
-0.168067,51.462623,On or near Supermarket,Shoplifting,Under investigation
-0.169174,51.463746,On or near Supermarket,Shoplifting,Under investigation
-0.168067,51.462623,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.194193,51.455402,On or near Supermarket,Shoplifting,Under investigation
-0.151806,51.445722,On or near Supermarket,Shoplifting,Under investigation
-0.151236,51.443798,On or near Supermarket,Shoplifting,Under investigation
-0.151236,51.443798,On or near Supermarket,Shoplifting,Under investigation
-0.166411,51.428875,On or near Supermarket,Shoplifting,Under investigation
-0.166411,51.428875,On or near Supermarket,Shoplifting,Under investigation
-0.152138,51.519439,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.131588,51.516506,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
-0.13785,51.497622,On or near Supermarket,Shoplifting,Under investigation
0.134864,51.571806,On or near Supermarket,Robbery,Under investigation
0.132395,51.57087,On or near Supermarket,Robbery,Under investigation
0.148434,51.559364,On or near Supermarket,Robbery,Under investigation
0.148865,51.542198,On or near Supermarket,Robbery,Under investigation
0.148373,51.541226,On or near Supermarket,Robbery,Under investigation
0.080477,51.539024,On or near Supermarket,Robbery,Under investigation
0.080477,51.539024,On or near Supermarket,Robbery,Under investigation
0.120975,51.562993,On or near Supermarket,Robbery,Under investigation
-0.203057,51.655304,On or near Supermarket,Robbery,Under investigation
-0.159536,51.61225,On or near Supermarket,Robbery,Under investigation
-0.192079,51.603115,On or near Supermarket,Robbery,Under investigation
-0.192079,51.603115,On or near Supermarket,Robbery,Under investigation
-0.266245,51.600071,On or near Supermarket,Robbery,Under investigation
-0.266245,51.600071,On or near Supermarket,Robbery,Under investigation
-0.266245,51.600071,On or near Supermarket,Robbery,Under investigation
0.126274,51.473949,On or near Supermarket,Robbery,Under investigation
0.142765,51.457416,On or near Supermarket,Robbery,Under investigation
0.144745,51.456967,On or near Supermarket,Robbery,Under investigation
0.11005,51.462515,On or near Supermarket,Robbery,Under investigation
0.11005,51.462515,On or near Supermarket,Robbery,Under investigation
0.08672,51.441521,On or near Supermarket,Robbery,Under investigation
-0.261134,51.593989,On or near Supermarket,Robbery,Under investigation
-0.262545,51.573669,On or near Supermarket,Robbery,Under investigation
-0.246485,51.536112,On or near Supermarket,Robbery,Under investigation
-0.246485,51.536112,On or near Supermarket,Robbery,Under investigation
-0.05136,51.412864,On or near Supermarket,Robbery,Under investigation
0.105817,51.404012,On or near Supermarket,Robbery,Under investigation
-0.058059,51.406141,On or near Supermarket,Robbery,Under investigation
-0.064907,51.405714,On or near Supermarket,Robbery,Under investigation
-0.138889,51.555901,On or near Supermarket,Robbery,Under investigation
-0.141167,51.55029,On or near Supermarket,Robbery,Under investigation
-0.141923,51.547299,On or near Supermarket,Robbery,Under investigation
-0.141923,51.547299,On or near Supermarket,Robbery,Under investigation
-0.165789,51.550633,On or near Supermarket,Robbery,Under investigation
-0.150603,51.543452,On or near Supermarket,Robbery,Under investigation
-0.193577,51.538762,On or near Supermarket,Robbery,Under investigation
-0.142012,51.537318,On or near Supermarket,Robbery,Under investigation
-0.139304,51.525235,On or near Supermarket,Robbery,Under investigation
-0.131487,51.517233,On or near Supermarket,Robbery,Under investigation
-0.131487,51.517233,On or near Supermarket,Robbery,Under investigation
-0.131487,51.517233,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.120575,51.517238,On or near Supermarket,Robbery,Under investigation
-0.11053,51.385794,On or near Supermarket,Robbery,Under investigation
-0.117076,51.336942,On or near Supermarket,Robbery,Under investigation
-0.318745,51.5336,On or near Supermarket,Robbery,Under investigation
-0.389632,51.537454,On or near Supermarket,Robbery,Under investigation
-0.301696,51.514794,On or near Supermarket,Robbery,Under investigation
-0.301696,51.514794,On or near Supermarket,Robbery,Under investigation
-0.046807,51.65727,On or near Supermarket,Robbery,Under investigation
-0.077036,51.652211,On or near Supermarket,Robbery,Under investigation
-0.057577,51.647485,On or near Supermarket,Robbery,Under investigation
-0.129171,51.633099,On or near Supermarket,Robbery,Under investigation
-0.129171,51.633099,On or near Supermarket,Robbery,Under investigation
-0.056526,51.625418,On or near Supermarket,Robbery,Under investigation
-0.04855,51.609953,On or near Supermarket,Robbery,Under investigation
-0.04855,51.609953,On or near Supermarket,Robbery,Under investigation
0.005686,51.485067,On or near Supermarket,Robbery,Under investigation
0.003347,51.484612,On or near Supermarket,Robbery,Under investigation
-0.073414,51.573252,On or near Supermarket,Robbery,Awaiting court outcome
-0.070923,51.573472,On or near Supermarket,Robbery,Under investigation
-0.070923,51.573472,On or near Supermarket,Robbery,Under investigation
-0.073748,51.566711,On or near Supermarket,Robbery,Under investigation
-0.073748,51.566711,On or near Supermarket,Robbery,Under investigation
-0.055814,51.539617,On or near Supermarket,Robbery,Under investigation
-0.238034,51.506274,On or near Supermarket,Robbery,Under investigation
-0.238034,51.506274,On or near Supermarket,Robbery,Under investigation
-0.229913,51.492349,On or near Supermarket,Robbery,Under investigation
-0.224574,51.492223,On or near Supermarket,Robbery,Under investigation
-0.111503,51.606891,On or near Supermarket,Robbery,Under investigation
-0.06913,51.593631,On or near Supermarket,Robbery,Under investigation
-0.06913,51.593631,On or near Supermarket,Robbery,Under investigation
-0.071528,51.584408,On or near Supermarket,Robbery,Under investigation
-0.124154,51.579209,On or near Supermarket,Robbery,Under investigation
-0.333505,51.579491,On or near Supermarket,Robbery,Under investigation
-0.333505,51.579491,On or near Supermarket,Robbery,Under investigation
-0.333505,51.579491,On or near Supermarket,Robbery,Under investigation
0.182912,51.573754,On or near Supermarket,Robbery,Under investigation
-0.472466,51.513455,On or near Supermarket,Robbery,Under investigation
-0.381288,51.560907,On or near Supermarket,Robbery,Under investigation
-0.135862,51.563955,On or near Supermarket,Robbery,Under investigation
-0.118677,51.55771,On or near Supermarket,Robbery,Under investigation
-0.090093,51.544074,On or near Supermarket,Robbery,Under investigation
-0.103756,51.543585,On or near Supermarket,Robbery,Under investigation
-0.108203,51.533388,On or near Supermarket,Robbery,Under investigation
-0.108203,51.533388,On or near Supermarket,Robbery,Under investigation
-0.108203,51.533388,On or near Supermarket,Robbery,Under investigation
-0.102374,51.535893,On or near Supermarket,Robbery,Under investigation
-0.198529,51.509028,On or near Supermarket,Robbery,Under investigation
-0.256229,51.400993,On or near Supermarket,Robbery,Under investigation
-0.114552,51.462737,On or near Supermarket,Robbery,Under investigation
-0.114608,51.462423,On or near Supermarket,Robbery,Under investigation
-0.137982,51.462203,On or near Supermarket,Robbery,Under investigation
-0.10501,51.435911,On or near Supermarket,Robbery,Under investigation
-0.103496,51.433917,On or near Supermarket,Robbery,Under investigation
-0.129808,51.431129,On or near Supermarket,Robbery,Under investigation
-0.129782,51.431767,On or near Supermarket,Robbery,Under investigation
-0.129503,51.432608,On or near Supermarket,Robbery,Under investigation
-0.006513,51.451066,On or near Supermarket,Robbery,Under investigation
-0.018986,51.444533,On or near Supermarket,Robbery,Under investigation
-0.018986,51.444533,On or near Supermarket,Robbery,Under investigation
-0.025784,51.478092,On or near Supermarket,Robbery,Under investigation
-0.19784,51.435162,On or near Supermarket,Robbery,Under investigation
-0.239555,51.402047,On or near Supermarket,Robbery,Under investigation
0.052054,51.538688,On or near Supermarket,Robbery,Under investigation
0.052054,51.538688,On or near Supermarket,Robbery,Under investigation
0.052433,51.534932,On or near Supermarket,Robbery,Under investigation
0.055923,51.527272,On or near Supermarket,Robbery,Under investigation
0.055923,51.527272,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.012998,51.517666,On or near Supermarket,Robbery,Under investigation
0.057743,51.514884,On or near Supermarket,Robbery,Under investigation
0.057743,51.514884,On or near Supermarket,Robbery,Under investigation
0.023137,51.595475,On or near Supermarket,Robbery,Under investigation
0.082404,51.591013,On or near Supermarket,Robbery,Under investigation
0.069828,51.556658,On or near Supermarket,Robbery,Under investigation
0.065875,51.575451,On or near Supermarket,Robbery,Under investigation
-0.286469,51.46658,On or near Supermarket,Robbery,Under investigation
-0.301918,51.461526,On or near Supermarket,Robbery,Under investigation
-0.332444,51.427317,On or near Supermarket,Robbery,Under investigation
-0.09229,51.502915,On or near Supermarket,Robbery,Under investigation
-0.09229,51.502915,On or near Supermarket,Robbery,Under investigation
-0.091508,51.500933,On or near Supermarket,Robbery,Under investigation
-0.091508,51.500933,On or near Supermarket,Robbery,Under investigation
-0.088901,51.505396,On or near Supermarket,Robbery,Under investigation
-0.099988,51.494506,On or near Supermarket,Robbery,Under investigation
-0.099988,51.494506,On or near Supermarket,Robbery,Under investigation
-0.063773,51.49207,On or near Supermarket,Robbery,Under investigation
-0.095873,51.48747,On or near Supermarket,Robbery,Under investigation
-0.095873,51.48747,On or near Supermarket,Robbery,Under investigation
-0.076129,51.488731,On or near Supermarket,Robbery,Under investigation
-0.068988,51.47025,On or near Supermarket,Robbery,Under investigation
-0.068405,51.461895,On or near Supermarket,Robbery,Under investigation
-0.068405,51.461895,On or near Supermarket,Robbery,Under investigation
-0.062395,51.453541,On or near Supermarket,Robbery,Under investigation
-0.189429,51.384054,On or near Supermarket,Robbery,Under investigation
-0.150229,51.358622,On or near Supermarket,Robbery,Under investigation
-0.035504,51.525017,On or near Supermarket,Robbery,Under investigation
-0.014669,51.512859,On or near Supermarket,Robbery,Under investigation
-0.014669,51.512859,On or near Supermarket,Robbery,Under investigation
-0.013633,51.494253,On or near Supermarket,Robbery,Under investigation
-0.019225,51.616728,On or near Supermarket,Robbery,Under investigation
-0.019225,51.616728,On or near Supermarket,Robbery,Under investigation
-0.012903,51.574932,On or near Supermarket,Robbery,Under investigation
-0.008999,51.559587,On or near Supermarket,Robbery,Under investigation
-0.170154,51.47092,On or near Supermarket,Robbery,Under investigation
-0.170154,51.47092,On or near Supermarket,Robbery,Under investigation
-0.166379,51.460204,On or near Supermarket,Robbery,Under investigation
-0.168067,51.462623,On or near Supermarket,Robbery,Under investigation
-0.168067,51.462623,On or near Supermarket,Robbery,Under investigation
-0.202813,51.525047,On or near Supermarket,Robbery,Under investigation
-0.17195,51.522502,On or near Supermarket,Robbery,Under investigation
-0.131588,51.516506,On or near Supermarket,Robbery,Under investigation
0.135384,51.584449,On or near Supermarket,Public order,Under investigation
0.132395,51.57087,On or near Supermarket,Public order,Under investigation
0.132395,51.57087,On or near Supermarket,Public order,Under investigation
0.080477,51.539024,On or near Supermarket,Public order,Under investigation
0.080477,51.539024,On or near Supermarket,Public order,Under investigation
0.070764,51.536309,On or near Supermarket,Public order,Under investigation
0.120975,51.562993,On or near Supermarket,Public order,Offender given penalty notice
-0.175853,51.631433,On or near Supermarket,Public order,Under investigation
-0.155137,51.607459,On or near Supermarket,Public order,Under investigation
-0.155137,51.607459,On or near Supermarket,Public order,Under investigation
-0.192079,51.603115,On or near Supermarket,Public order,Under investigation
-0.192079,51.603115,On or near Supermarket,Public order,Under investigation
-0.16449,51.590044,On or near Supermarket,Public order,Under investigation
-0.16449,51.590044,On or near Supermarket,Public order,Under investigation
-0.215235,51.557213,On or near Supermarket,Public order,Under investigation
-0.215235,51.557213,On or near Supermarket,Public order,Under investigation
-0.215235,51.557213,On or near Supermarket,Public order,Under investigation
-0.215235,51.557213,On or near Supermarket,Public order,Under investigation
-0.215235,51.557213,On or near Supermarket,Public order,Under investigation
0.132981,51.464007,On or near Supermarket,Public order,Under investigation
0.142765,51.457416,On or near Supermarket,Public order,Under investigation
0.146894,51.456765,On or near Supermarket,Public order,Under investigation
0.146894,51.456765,On or near Supermarket,Public order,Under investigation
0.146894,51.456765,On or near Supermarket,Public order,Under investigation
0.108407,51.464361,On or near Supermarket,Public order,Under investigation
0.178798,51.451114,On or near Supermarket,Public order,Under investigation
0.103035,51.424844,On or near Supermarket,Public order,Under investigation
0.101544,51.426202,On or near Supermarket,Public order,Under investigation
0.101544,51.426202,On or near Supermarket,Public order,Under investigation
-0.29511,51.570729,On or near Supermarket,Public order,Under investigation
-0.25233,51.561207,On or near Supermarket,Public order,Under investigation
-0.296035,51.551769,On or near Supermarket,Public order,Under investigation
-0.296035,51.551769,On or near Supermarket,Public order,Under investigation
-0.05136,51.412864,On or near Supermarket,Public order,Under investigation
-0.05136,51.412864,On or near Supermarket,Public order,Under investigation
-0.05136,51.412864,On or near Supermarket,Public order,Under investigation
0.105817,51.404012,On or near Supermarket,Public order,Under investigation
0.019324,51.398897,On or near Supermarket,Public order,Under investigation
0.074969,51.388932,On or near Supermarket,Public order,Under investigation
0.009819,51.377532,On or near Supermarket,Public order,Under investigation
0.107159,51.38253,On or near Supermarket,Public order,Under investigation
0.036436,51.309283,On or near Supermarket,Public order,Under investigation
-0.138889,51.555901,On or near Supermarket,Public order,Under investigation
-0.138889,51.555901,On or near Supermarket,Public order,Under investigation
-0.138889,51.555901,On or near Supermarket,Public order,Under investigation
-0.141167,51.55029,On or near Supermarket,Public order,Under investigation
-0.141167,51.55029,On or near Supermarket,Public order,Under investigation
-0.141923,51.547299,On or near Supermarket,Public order,Under investigation
-0.141923,51.547299,On or near Supermarket,Public order,Under investigation
-0.150603,51.543452,On or near Supermarket,Public order,Under investigation
-0.194072,51.539013,On or near Supermarket,Public order,Under investigation
-0.139304,51.525235,On or near Supermarket,Public order,Under investigation
-0.134487,51.519987,On or near Supermarket,Public order,Under investigation
-0.105902,51.519349,On or near Supermarket,Public order,Under investigation
-0.120575,51.517238,On or near Supermarket,Public order,Under investigation
-0.120575,51.517238,On or near Supermarket,Public order,Under investigation
-0.082073,51.417417,On or near Supermarket,Public order,Under investigation
-0.105699,51.408827,On or near Supermarket,Public order,Under investigation
-0.105699,51.408827,On or near Supermarket,Public order,Under investigation
-0.105699,51.408827,On or near Supermarket,Public order,Under investigation
-0.076502,51.397686,On or near Supermarket,Public order,Under investigation
-0.100332,51.376978,On or near Supermarket,Public order,Awaiting court outcome
-0.09697,51.38668,On or near Supermarket,Public order,Under investigation
-0.318745,51.5336,On or near Supermarket,Public order,Under investigation
-0.26774,51.515934,On or near Supermarket,Public order,Under investigation
-0.301696,51.514794,On or near Supermarket,Public order,Under investigation
-0.301696,51.514794,On or near Supermarket,Public order,Under investigation
-0.047364,51.648017,On or near Supermarket,Public order,Under investigation
-0.056526,51.625418,On or near Supermarket,Public order,Under investigation
-0.110391,51.617682,On or near Supermarket,Public order,Under investigation
-0.110391,51.617682,On or near Supermarket,Public order,Under investigation
-0.263531,51.368,On or near Supermarket,Public order,Under investigation
0.10615,51.506003,On or near Supermarket,Public order,Under investigation
0.06871,51.491301,On or near Supermarket,Public order,Under investigation
0.092526,51.486993,On or near Supermarket,Public order,Under investigation
0.069718,51.481121,On or near Supermarket,Public order,Under investigation
0.069718,51.481121,On or near Supermarket,Public order,Under investigation
0.054876,51.450519,On or near Supermarket,Public order,Under investigation
-0.011404,51.478928,On or near Supermarket,Public order,Under investigation
-0.073748,51.566711,On or near Supermarket,Public order,Under investigation
-0.055415,51.546949,On or near Supermarket,Public order,Under investigation
-0.055415,51.546949,On or near Supermarket,Public order,Under investigation
-0.055415,51.546949,On or near Supermarket,Public order,Under investigation
-0.218794,51.503763,On or near Supermarket,Public order,Under investigation
-0.229913,51.492349,On or near Supermarket,Public order,Under investigation
-0.224574,51.492223,On or near Supermarket,Public order,Under investigation
-0.224574,51.492223,On or near Supermarket,Public order,Under investigation
-0.224574,51.492223,On or near Supermarket,Public order,Under investigation
-0.224574,51.492223,On or near Supermarket,Public order,Under investigation
-0.201103,51.483188,On or near Supermarket,Public order,Under investigation
-0.219754,51.484686,On or near Supermarket,Public order,Under investigation
-0.219754,51.484686,On or near Supermarket,Public order,Under investigation
-0.212423,51.480258,On or near Supermarket,Public order,Under investigation
-0.199503,51.480312,On or near Supermarket,Public order,Under investigation
-0.06913,51.593631,On or near Supermarket,Public order,Under investigation
-0.068156,51.595845,On or near Supermarket,Public order,Under investigation
-0.06913,51.593631,On or near Supermarket,Public order,Under investigation
-0.068911,51.594364,On or near Supermarket,Public order,Under investigation
-0.06913,51.593631,On or near Supermarket,Public order,Under investigation
-0.111114,51.59399,On or near Supermarket,Public order,Under investigation
-0.124274,51.579094,On or near Supermarket,Public order,Under investigation
-0.311386,51.617463,On or near Supermarket,Public order,Under investigation
-0.270434,51.602678,On or near Supermarket,Public order,Under investigation
0.182912,51.573754,On or near Supermarket,Public order,Under investigation
0.182912,51.573754,On or near Supermarket,Public order,Awaiting court outcome
0.182912,51.573754,On or near Supermarket,Public order,Under investigation
0.217982,51.563096,On or near Supermarket,Public order,Under investigation
0.190668,51.520138,On or near Supermarket,Public order,Under investigation
-0.41222,51.572471,On or near Supermarket,Public order,Under investigation
-0.423566,51.573191,On or near Supermarket,Public order,Under investigation
-0.418501,51.506203,On or near Supermarket,Public order,Under investigation
-0.418501,51.506203,On or near Supermarket,Public order,Under investigation
-0.418501,51.506203,On or near Supermarket,Public order,Under investigation
-0.418501,51.506203,On or near Supermarket,Public order,Under investigation
-0.337449,51.459041,On or near Supermarket,Public order,Under investigation
-0.116722,51.557193,On or near Supermarket,Public order,Under investigation
-0.118677,51.55771,On or near Supermarket,Public order,Under investigation
-0.118677,51.55771,On or near Supermarket,Public order,Under investigation
-0.116246,51.556124,On or near Supermarket,Public order,Under investigation
-0.116246,51.556124,On or near Supermarket,Public order,Under investigation
-0.10744,51.533708,On or near Supermarket,Public order,Under investigation
-0.10744,51.533708,On or near Supermarket,Public order,Under investigation
-0.102374,51.535893,On or near Supermarket,Public order,Under investigation
-0.090517,51.525655,On or near Supermarket,Public order,Under investigation
-0.198529,51.509028,On or near Supermarket,Public order,Under investigation
-0.197914,51.498696,On or near Supermarket,Public order,Under investigation
-0.178666,51.487122,On or near Supermarket,Public order,Under investigation
-0.303024,51.415771,On or near Supermarket,Public order,Under investigation
-0.303024,51.415771,On or near Supermarket,Public order,Under investigation
-0.255064,51.399878,On or near Supermarket,Public order,Under investigation
-0.283262,51.382049,On or near Supermarket,Public order,Under investigation
-0.114987,51.486754,On or near Supermarket,Public order,Under investigation
-0.114987,51.486754,On or near Supermarket,Public order,Under investigation
-0.114608,51.462423,On or near Supermarket,Public order,Under investigation
-0.114608,51.462423,On or near Supermarket,Public order,Under investigation
-0.114552,51.462737,On or near Supermarket,Public order,Under investigation
-0.137982,51.462203,On or near Supermarket,Public order,Awaiting court outcome
-0.103496,51.433917,On or near Supermarket,Public order,Under investigation
-0.103496,51.433917,On or near Supermarket,Public order,Under investigation
-0.129503,51.432608,On or near Supermarket,Public order,Under investigation
-0.129808,51.431129,On or near Supermarket,Public order,Under investigation
-0.129503,51.432608,On or near Supermarket,Public order,Under investigation
-0.010543,51.442133,On or near Supermarket,Public order,Under investigation
-0.051156,51.440306,On or near Supermarket,Public order,Under investigation
-0.021291,51.432504,On or near Supermarket,Public order,Under investigation
0.012413,51.427164,On or near Supermarket,Public order,Under investigation
0.042248,51.548688,On or near Supermarket,Public order,Under investigation
0.023934,51.549096,On or near Supermarket,Public order,Under investigation
0.034631,51.536357,On or near Supermarket,Public order,Under investigation
0.055923,51.527272,On or near Supermarket,Public order,Under investigation
0.055923,51.527272,On or near Supermarket,Public order,Under investigation
0.012998,51.517666,On or near Supermarket,Public order,Under investigation
0.023137,51.595475,On or near Supermarket,Public order,Under investigation
0.080662,51.588903,On or near Supermarket,Public order,Under investigation
0.087139,51.581225,On or near Supermarket,Public order,Under investigation
0.027077,51.577602,On or near Supermarket,Public order,Under investigation
-0.286469,51.46658,On or near Supermarket,Public order,Under investigation
-0.09229,51.502915,On or near Supermarket,Public order,Under investigation
-0.091508,51.500933,On or near Supermarket,Public order,Under investigation
-0.099988,51.494506,On or near Supermarket,Public order,Under investigation
-0.063773,51.49207,On or near Supermarket,Public order,Under investigation
-0.083279,51.491348,On or near Supermarket,Public order,Under investigation
-0.096369,51.488701,On or near Supermarket,Public order,Under investigation
-0.076129,51.488731,On or near Supermarket,Public order,Awaiting court outcome
-0.076129,51.488731,On or near Supermarket,Public order,Under investigation
-0.092031,51.472876,On or near Supermarket,Public order,Under investigation
-0.055681,51.478762,On or near Supermarket,Public order,Under investigation
-0.068988,51.47025,On or near Supermarket,Public order,Under investigation
-0.068988,51.47025,On or near Supermarket,Public order,Under investigation
-0.068988,51.47025,On or near Supermarket,Public order,Under investigation
-0.068988,51.47025,On or near Supermarket,Public order,Under investigation
-0.075628,51.457869,On or near Supermarket,Public order,Under investigation
-0.215487,51.358114,On or near Supermarket,Public order,Under investigation
-0.150229,51.358622,On or near Supermarket,Public order,Under investigation
-0.148064,51.357454,On or near Supermarket,Public order,Under investigation
-0.150229,51.358622,On or near Supermarket,Public order,Under investigation
-0.134066,51.353428,On or near Supermarket,Public order,Under investigation
-0.134066,51.353428,On or near Supermarket,Public order,Under investigation
-0.02916,51.533049,On or near Supermarket,Public order,Under investigation
-0.029191,51.53268,On or near Supermarket,Public order,Under investigation
-0.02916,51.533049,On or near Supermarket,Public order,Under investigation
-0.029191,51.53268,On or near Supermarket,Public order,Under investigation
-0.035504,51.525017,On or near Supermarket,Public order,Under investigation
-0.061814,51.527037,On or near Supermarket,Public order,Under investigation
-0.013633,51.494253,On or near Supermarket,Public order,Under investigation
-0.021674,51.50518,On or near Supermarket,Public order,Under investigation
-0.017197,51.617179,On or near Supermarket,Public order,Under investigation
-0.017851,51.578307,On or near Supermarket,Public order,Under investigation
-0.017851,51.578307,On or near Supermarket,Public order,Under investigation
-0.009208,51.556434,On or near Supermarket,Public order,Local resolution
-0.215522,51.462105,On or near Supermarket,Public order,Under investigation
-0.216461,51.462011,On or near Supermarket,Public order,Under investigation
-0.169174,51.463746,On or near Supermarket,Public order,Under investigation
-0.209203,51.45914,On or near Supermarket,Public order,Under investigation
-0.209203,51.45914,On or near Supermarket,Public order,Under investigation
-0.209203,51.45914,On or near Supermarket,Public order,Under investigation
-0.209203,51.45914,On or near Supermarket,Public order,Under investigation
-0.194503,51.456298,On or near Supermarket,Public order,Under investigation
-0.207461,51.444446,On or near Supermarket,Public order,Under investigation
-0.151806,51.445722,On or near Supermarket,Public order,Under investigation
-0.151806,51.445722,On or near Supermarket,Public order,Under investigation
-0.167849,51.427432,On or near Supermarket,Public order,Under investigation
-0.166411,51.428875,On or near Supermarket,Public order,Under investigation
-0.165877,51.517578,On or near Supermarket,Public order,Under investigation
-0.142012,51.537318,On or near Supermarket,Possession of weapons,Awaiting court outcome
-0.099688,51.399116,On or near Supermarket,Possession of weapons,Awaiting court outcome
-0.137094,51.321966,On or near Supermarket,Possession of weapons,Under investigation
0.069718,51.481121,On or near Supermarket,Possession of weapons,Under investigation
-0.224094,51.505318,On or near Supermarket,Possession of weapons,Under investigation
-0.41222,51.572471,On or near Supermarket,Possession of weapons,Under investigation
-0.418501,51.506203,On or near Supermarket,Possession of weapons,Under investigation
-0.108652,51.526381,On or near Supermarket,Possession of weapons,Under investigation
